Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-08,16:21:41,"""CNR9553145""",Cancelled by Customer,"""CID3349967""",Auto,Sikanderpur,Sadar Bazar Gurgaon,19.1,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-01-17,09:16:55,"""CNR6227881""",Completed,"""CID6753978""",Uber XL,Saket,Patel Chowk,10.5,34.6,null,null,null,null,null,null,99,4.48,4.3,4.9,UPI
2024-07-22,17:19:58,"""CNR2773709""",Completed,"""CID2243687""",Go Mini,IGNOU Road,Sultanpur,12.2,28.4,null,null,null,null,null,null,477,40.08,3.6,3.8,Uber Wallet
2024-04-13,19:52:15,"""CNR5066792""",Incomplete,"""CID5670914""",Go Sedan,Connaught Place,Greater Noida,5.9,23.7,null,null,null,null,1,Vehicle Breakdown,289,2.28,null,null,UPI
2024-05-22,20:31:19,"""CNR5125970""",Completed,"""CID5352889""",Go Mini,Janakpuri,Rohini,9.6,20.0,null,null,null,null,null,null,275,40.75,4.9,4.3,Uber Wallet
2024-09-08,15:23:10,"""CNR6306965""",Incomplete,"""CID9972000""",Premier Sedan,Huda City Centre,Shastri Park,4.3,19.5,null,null,null,null,1,Other Issue,399,14.56,null,null,UPI
2024-05-08,18:29:20,"""CNR2197698""",Incomplete,"""CID7248692""",Go Mini,Pataudi Chowk,Jasola,8.5,27.9,null,null,null,null,1,Customer Demand,75,9.88,null,null,UPI
2024-04-19,07:12:58,"""CNR6751975""",Completed,"""CID8061836""",Auto,Chanakyapuri,South Extension,8.3,36.1,null,null,null,null,null,null,432,22.72,4.2,5.0,UPI
2024-12-13,11:39:47,"""CNR7111042""",Cancelled by Customer,"""CID4916894""",Bike,Hauz Rani,Ashok Park Main,16.7,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-11-16,12:19:40,"""CNR5201802""",Cancelled by Driver,"""CID4323660""",Premier Sedan,Huda City Centre,Vinobapuri,10.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-04-21,06:01:52,"""CNR2472093""",Completed,"""CID7419385""",Go Sedan,Pitampura,Vasant Kunj,10.0,34.3,null,null,null,null,null,null,1529,7.43,4.4,4.6,Cash
2024-11-19,22:41:04,"""CNR8373347""",Completed,"""CID1337407""",Bike,Greater Noida,Sikanderpur,3.0,40.4,null,null,null,null,null,null,253,24.08,4.2,4.7,Cash
2024-03-31,19:34:56,"""CNR7316356""",Incomplete,"""CID3802252""",Auto,Hauz Khas,Nirman Vihar,6.1,11.3,null,null,null,null,1,Other Issue,550,6.61,null,null,Cash
2024-10-29,06:01:54,"""CNR7521542""",Completed,"""CID1468558""",Go Mini,Pataudi Chowk,Pragati Maidan,14.5,15.2,null,null,null,null,null,null,343,39.24,3.6,4.8,UPI
2024-10-01,18:28:07,"""CNR1550331""",Completed,"""CID2705094""",Go Sedan,Patel Chowk,Moolchand,3.0,31.6,null,null,null,null,null,null,954,37.14,4.0,4.2,Credit Card
2024-03-11,15:58:34,"""CNR4288214""",Cancelled by Driver,"""CID8121091""",Auto,New Delhi Railway Station,Mandi House,8.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-05-06,18:36:02,"""CNR8867294""",No Driver Found,"""CID7939498""",Bike,Panchsheel Park,Lok Kalyan Marg,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-24,21:36:32,"""CNR9867716""",Completed,"""CID5871508""",Go Sedan,Hauz Khas,Indirapuram,4.5,40.0,null,null,null,null,null,null,120,35.07,4.6,4.7,Credit Card
2024-07-12,18:47:19,"""CNR2349336""",Incomplete,"""CID7994080""",Auto,Ghaziabad,New Delhi Railway Station,9.7,28.3,null,null,null,null,1,Vehicle Breakdown,415,14.58,null,null,UPI
2024-11-14,06:45:00,"""CNR5917027""",Completed,"""CID3879053""",Go Mini,Nawada,Sadar Bazar Gurgaon,6.0,24.1,null,null,null,null,null,null,275,41.42,3.0,4.1,Cash
2024-07-25,23:43:28,"""CNR6642777""",Completed,"""CID2189380""",Go Mini,Saket,Udyog Vihar,5.3,38.1,null,null,null,null,null,null,595,14.47,4.1,4.6,Credit Card
2024-08-04,18:49:49,"""CNR1163083""",Completed,"""CID6780119""",Auto,Basai Dhankot,Moolchand,9.1,40.7,null,null,null,null,null,null,564,25.01,3.6,4.2,UPI
2024-09-19,16:12:11,"""CNR3698110""",Completed,"""CID4534945""",Premier Sedan,Karol Bagh,Greater Kailash,12.2,36.8,null,null,null,null,null,null,277,18.74,4.2,4.2,Uber Wallet
2024-11-20,12:33:58,"""CNR7398519""",No Driver Found,"""CID2869442""",Bike,Ambience Mall,Kirti Nagar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-04-19,12:20:08,"""CNR4844102""",Completed,"""CID3861628""",Premier Sedan,Madipur,Chandni Chowk,6.6,22.8,null,null,null,null,null,null,437,48.53,4.6,4.8,Cash
2024-01-08,05:20:18,"""CNR3436956""",Completed,"""CID8119285""",Auto,Sushant Lok,Saket,3.4,16.0,null,null,null,null,null,null,229,9.95,4.6,4.6,UPI
2024-03-03,12:22:13,"""CNR4603374""",Completed,"""CID6787020""",Premier Sedan,Mehrauli,Sarojini Nagar,4.0,28.4,null,null,null,null,null,null,611,34.6,4.1,3.9,UPI
2024-12-29,17:42:33,"""CNR1682867""",Cancelled by Driver,"""CID2151282""",Go Mini,Sarai Kale Khan,Indirapuram,10.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-03-30,19:16:37,"""CNR7330072""",Completed,"""CID8338174""",Bike,Sultanpur,Noida Extension,6.5,19.9,null,null,null,null,null,null,841,11.81,4.3,4.3,Credit Card
2024-04-13,15:59:06,"""CNR5266661""",Cancelled by Driver,"""CID7953541""",Go Mini,Khandsa,Badarpur,6.1,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-12-19,19:37:11,"""CNR3184360""",Completed,"""CID2128109""",Auto,IGI Airport,Kashmere Gate,3.5,28.1,null,null,null,null,null,null,807,27.85,4.6,4.1,UPI
2024-11-26,09:55:37,"""CNR7872985""",Completed,"""CID9683618""",Premier Sedan,Kadarpur,Satguru Ram Singh Marg,14.5,23.8,null,null,null,null,null,null,266,2.55,4.1,4.6,Cash
2024-06-02,17:25:49,"""CNR1983283""",Cancelled by Driver,"""CID2474246""",Go Mini,Kaushambi,Indraprastha,6.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-05-07,07:37:54,"""CNR3293199""",Cancelled by Customer,"""CID1143275""",eBike,Sikanderpur,Nirman Vihar,10.8,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-07-24,15:34:11,"""CNR3383938""",Completed,"""CID3293057""",Go Mini,Dwarka Mor,Ashok Vihar,3.8,22.2,null,null,null,null,null,null,227,21.55,4.6,4.9,Cash
2024-03-11,09:06:25,"""CNR3103071""",Completed,"""CID1831725""",Auto,Dilshad Garden,Barakhamba Road,12.5,29.8,null,null,null,null,null,null,388,32.97,4.2,4.5,UPI
2024-02-23,09:22:32,"""CNR5582777""",No Driver Found,"""CID8040043""",Auto,Munirka,Saket A Block,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-12-05,21:00:12,"""CNR4161137""",Incomplete,"""CID8897577""",Go Sedan,Sohna Road,Jama Masjid,4.0,18.3,null,null,null,null,1,Vehicle Breakdown,155,1.1,null,null,Cash
2024-01-26,18:30:03,"""CNR4485092""",Completed,"""CID6756194""",eBike,Basai Dhankot,Noida Extension,13.6,17.9,null,null,null,null,null,null,1165,15.45,4.6,4.8,UPI
2024-01-15,20:59:14,"""CNR3367329""",Cancelled by Driver,"""CID5922005""",Go Sedan,Narsinghpur,Uttam Nagar,7.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-12-04,08:18:56,"""CNR4035322""",Incomplete,"""CID3908972""",Go Mini,Mayur Vihar,Gurgaon Sector 29,4.9,28.4,null,null,null,null,1,Customer Demand,51,17.68,null,null,Cash
2024-11-26,18:36:44,"""CNR8955386""",Completed,"""CID4388478""",Auto,Raj Nagar Extension,Ashok Vihar,11.5,20.9,null,null,null,null,null,null,442,38.07,4.6,4.6,Cash
2024-01-10,18:48:25,"""CNR5084521""",Cancelled by Customer,"""CID5179905""",Go Mini,RK Puram,New Delhi Railway Station,17.6,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-01-05,20:17:18,"""CNR6724544""",Cancelled by Driver,"""CID8999095""",Bike,Panipat,Jama Masjid,11.6,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-01,14:52:45,"""CNR6422734""",Completed,"""CID3468607""",Uber XL,Rajiv Chowk,Rajiv Nagar,7.8,39.6,null,null,null,null,null,null,1783,18.8,4.8,4.3,UPI
2024-04-26,00:03:59,"""CNR2817074""",Completed,"""CID4852548""",Go Mini,Pitampura,IFFCO Chowk,11.0,33.6,null,null,null,null,null,null,71,35.2,3.7,3.2,Cash
2024-04-20,17:55:22,"""CNR6856786""",Completed,"""CID2390768""",Go Sedan,Panchsheel Park,Nirman Vihar,12.7,41.7,null,null,null,null,null,null,711,32.91,4.2,4.9,UPI
2024-11-29,08:03:59,"""CNR5261473""",Completed,"""CID4270246""",Bike,Bhiwadi,New Colony,5.2,34.7,null,null,null,null,null,null,328,30.43,4.3,4.9,Debit Card
2024-04-26,18:33:50,"""CNR9774107""",Cancelled by Driver,"""CID8336684""",Premier Sedan,Saket,Jhilmil,3.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-03-28,17:02:37,"""CNR2700936""",Completed,"""CID5454138""",Auto,Pragati Maidan,Green Park,3.5,29.6,null,null,null,null,null,null,743,10.48,3.9,4.1,UPI
2024-06-16,18:00:03,"""CNR6124154""",Completed,"""CID4373110""",Go Sedan,Connaught Place,Bhikaji Cama Place,10.0,29.5,null,null,null,null,null,null,334,18.89,4.4,4.5,UPI
2024-07-25,22:05:32,"""CNR4776147""",No Driver Found,"""CID2436694""",Bike,Laxmi Nagar,Vishwavidyalaya,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-13,10:06:30,"""CNR9077285""",Cancelled by Driver,"""CID9486032""",Go Sedan,Lajpat Nagar,Bhiwadi,10.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-07-25,21:00:00,"""CNR6804606""",Incomplete,"""CID1530831""",Auto,Tis Hazari,Gwal Pahari,4.3,28.9,null,null,null,null,1,Customer Demand,410,16.63,null,null,Cash
2024-09-02,14:11:19,"""CNR6112678""",Completed,"""CID4271482""",Go Mini,Govindpuri,Inderlok,8.1,23.2,null,null,null,null,null,null,435,47.09,4.0,4.8,Debit Card
2024-04-03,12:51:46,"""CNR6964396""",Completed,"""CID2938572""",Auto,Rajouri Garden,Bahadurgarh,9.5,22.7,null,null,null,null,null,null,309,24.47,4.8,4.4,UPI
2024-12-02,04:45:50,"""CNR7151083""",Completed,"""CID1447606""",Go Mini,Vidhan Sabha,Kaushambi,3.0,20.2,null,null,null,null,null,null,461,14.81,3.9,4.3,Credit Card
2024-01-23,09:01:22,"""CNR2832922""",Cancelled by Driver,"""CID2998729""",Premier Sedan,MG Road,Vasant Kunj,10.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-05-25,18:35:19,"""CNR2791545""",Completed,"""CID9762984""",Go Mini,Aya Nagar,Central Secretariat,5.0,15.2,null,null,null,null,null,null,128,2.7,4.3,5.0,Cash
2024-02-21,18:42:27,"""CNR6696801""",Cancelled by Driver,"""CID4732669""",Go Sedan,Janakpuri,Ashok Vihar,7.3,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-01-03,11:11:03,"""CNR2685959""",Completed,"""CID2951108""",Go Sedan,Ashram,Rohini East,5.5,20.6,null,null,null,null,null,null,249,25.34,4.1,3.5,Uber Wallet
2024-04-08,13:55:41,"""CNR5233692""",Completed,"""CID6230923""",Go Mini,Green Park,Panchsheel Park,3.8,34.8,null,null,null,null,null,null,272,40.65,4.0,4.9,Cash
2024-09-06,06:37:16,"""CNR5868279""",Completed,"""CID7574880""",Go Sedan,Panipat,Noida Film City,6.9,20.8,null,null,null,null,null,null,531,7.92,3.9,3.8,UPI
2024-08-03,07:22:40,"""CNR1497373""",Completed,"""CID9651709""",Go Sedan,Vishwavidyalaya,Moti Nagar,5.8,30.7,null,null,null,null,null,null,1359,24.06,4.3,4.2,UPI
2024-09-19,13:46:03,"""CNR5448894""",Completed,"""CID3327099""",Auto,Inderlok,Pragati Maidan,12.2,36.3,null,null,null,null,null,null,71,18.65,4.4,4.9,UPI
2024-10-27,19:42:08,"""CNR4259200""",No Driver Found,"""CID6474718""",eBike,Khan Market,Gurgaon Sector 29,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-18,09:36:01,"""CNR1337242""",Completed,"""CID4441062""",Go Sedan,DLF City Court,Vishwavidyalaya,9.6,33.0,null,null,null,null,null,null,275,24.03,4.2,4.2,UPI
2024-07-06,15:28:58,"""CNR4799766""",Cancelled by Driver,"""CID9204577""",Go Mini,GTB Nagar,Pulbangash,11.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-08-16,10:48:14,"""CNR5817732""",Completed,"""CID7331093""",Premier Sedan,Netaji Subhash Place,Nehru Place,14.6,29.9,null,null,null,null,null,null,72,15.25,4.3,4.5,UPI
2024-04-26,05:30:03,"""CNR1089392""",Incomplete,"""CID1214375""",Bike,IIT Delhi,Okhla,7.5,15.8,null,null,null,null,1,Customer Demand,151,8.45,null,null,Cash
2024-01-23,15:52:28,"""CNR9317992""",Completed,"""CID3582772""",Go Sedan,Ashok Vihar,Kanhaiya Nagar,12.0,37.4,null,null,null,null,null,null,79,45.87,4.4,4.1,Cash
2024-11-26,14:58:31,"""CNR2862232""",Completed,"""CID8095639""",Go Mini,AIIMS,Pulbangash,14.0,15.9,null,null,null,null,null,null,885,26.22,3.4,4.1,Cash
2024-01-27,15:47:18,"""CNR6305937""",Completed,"""CID3405000""",Premier Sedan,Uttam Nagar,Noida Film City,4.7,16.3,null,null,null,null,null,null,900,11.09,5.0,4.7,Credit Card
2024-10-16,12:07:25,"""CNR6319356""",Incomplete,"""CID7157274""",Go Mini,Gwal Pahari,Nirman Vihar,9.9,22.6,null,null,null,null,1,Other Issue,210,9.23,null,null,UPI
2024-07-03,16:33:49,"""CNR2105072""",Completed,"""CID9567033""",Go Sedan,Model Town,Saket A Block,2.3,36.4,null,null,null,null,null,null,479,42.7,4.7,4.3,Uber Wallet
2024-04-24,18:43:15,"""CNR1393119""",Completed,"""CID4576398""",Bike,Sonipat,Karkarduma,7.8,27.0,null,null,null,null,null,null,145,45.17,4.8,4.8,Credit Card
2024-04-15,22:21:04,"""CNR2692380""",Completed,"""CID3114991""",Premier Sedan,Pitampura,Delhi Gate,2.6,35.9,null,null,null,null,null,null,51,47.2,4.3,4.5,Uber Wallet
2024-03-19,08:23:27,"""CNR1448192""",Completed,"""CID1092252""",Auto,Gwal Pahari,Lal Quila,7.1,25.9,null,null,null,null,null,null,458,27.17,4.4,4.6,Cash
2024-11-16,23:56:05,"""CNR6422007""",Completed,"""CID1182721""",Go Mini,Ghitorni Village,Chhatarpur,8.2,38.8,null,null,null,null,null,null,95,46.99,4.1,4.8,UPI
2024-05-11,15:48:01,"""CNR6978486""",Cancelled by Driver,"""CID2418656""",Premier Sedan,IMT Manesar,Karol Bagh,5.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-07-28,11:45:25,"""CNR6780393""",Completed,"""CID8179224""",Premier Sedan,Anand Vihar,Panipat,9.4,39.9,null,null,null,null,null,null,386,48.06,3.7,3.2,Uber Wallet
2024-05-07,21:05:36,"""CNR1596910""",Completed,"""CID1747230""",Go Mini,Indraprastha,Karkarduma,6.3,40.7,null,null,null,null,null,null,229,24.7,4.6,4.8,UPI
2024-07-28,12:53:35,"""CNR8257399""",Cancelled by Driver,"""CID7523833""",Go Mini,Lal Quila,Ashram,4.1,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-06-23,07:04:25,"""CNR5574607""",Cancelled by Driver,"""CID3982848""",Bike,Ashok Park Main,Basai Dhankot,10.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-25,12:05:18,"""CNR3821260""",No Driver Found,"""CID5195676""",Bike,INA Market,Golf Course Road,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-09,21:32:02,"""CNR1455315""",Completed,"""CID9853723""",Auto,Shastri Nagar,Janakpuri,3.8,37.4,null,null,null,null,null,null,186,41.23,4.5,4.7,Uber Wallet
2024-06-03,18:16:06,"""CNR9438125""",Cancelled by Driver,"""CID7732963""",Go Sedan,Bhiwadi,Jhilmil,3.3,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-11-11,12:39:57,"""CNR3621243""",Completed,"""CID5319930""",Go Sedan,Punjabi Bagh,Nirman Vihar,8.4,44.5,null,null,null,null,null,null,364,21.9,3.2,4.3,UPI
2024-04-18,17:51:34,"""CNR3555430""",No Driver Found,"""CID8301081""",Auto,Kashmere Gate ISBT,Huda City Centre,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-21,17:50:04,"""CNR7328789""",No Driver Found,"""CID2046855""",Go Mini,South Extension,Ghitorni Village,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-21,01:48:22,"""CNR8151717""",Completed,"""CID4937055""",Go Sedan,Kalkaji,Shivaji Park,10.4,23.8,null,null,null,null,null,null,826,8.91,3.8,4.7,Cash
2024-06-27,13:16:28,"""CNR8095709""",Cancelled by Driver,"""CID7843719""",Auto,Gurgaon Sector 56,Civil Lines Gurgaon,11.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-06-03,21:11:17,"""CNR7054525""",Completed,"""CID6043324""",Go Sedan,IIT Delhi,Sushant Lok,5.6,40.4,null,null,null,null,null,null,170,31.87,4.7,3.8,UPI
2024-05-05,15:21:05,"""CNR5906446""",Cancelled by Driver,"""CID2409838""",Go Sedan,Ghitorni,Ghaziabad,4.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-07-10,05:31:53,"""CNR8282872""",Cancelled by Driver,"""CID6212523""",Go Sedan,Kalkaji,Raj Nagar Extension,7.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-06-25,19:43:30,"""CNR6977496""",Completed,"""CID1627539""",Premier Sedan,Patel Chowk,ITO,6.1,22.5,null,null,null,null,null,null,306,20.32,3.6,3.9,UPI
2024-07-09,20:19:56,"""CNR8378852""",Completed,"""CID7448248""",Go Mini,Malviya Nagar,Kadarpur,14.1,29.6,null,null,null,null,null,null,287,42.49,4.9,4.5,Uber Wallet
2024-11-15,06:46:46,"""CNR8813783""",Completed,"""CID4959582""",Go Sedan,Patel Chowk,Faridabad Sector 15,9.4,34.2,null,null,null,null,null,null,1658,2.58,3.8,4.7,Cash
2024-10-10,10:10:44,"""CNR5234158""",Incomplete,"""CID7688765""",Bike,Udyog Vihar Phase 4,Khan Market,2.9,19.5,null,null,null,null,1,Vehicle Breakdown,251,11.7,null,null,Cash
2024-03-12,01:51:55,"""CNR7930105""",Incomplete,"""CID8119680""",Go Sedan,Anand Vihar,Noida Sector 18,4.3,15.3,null,null,null,null,1,Vehicle Breakdown,398,19.0,null,null,Cash
2024-08-24,09:09:01,"""CNR3263168""",No Driver Found,"""CID6376092""",Uber XL,Nawada,Gurgaon Sector 29,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-08-02,21:25:47,"""CNR4936513""",Cancelled by Customer,"""CID3636992""",Go Mini,Paschim Vihar,Karol Bagh,11.0,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-11-17,16:25:43,"""CNR7450172""",Cancelled by Customer,"""CID1848421""",Go Mini,Mansarovar Park,Manesar,7.0,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-12-03,19:00:40,"""CNR3245343""",Completed,"""CID8940604""",eBike,Gwal Pahari,Anand Vihar ISBT,6.6,36.8,null,null,null,null,null,null,401,4.89,4.2,4.2,UPI
2024-08-01,19:44:37,"""CNR5399158""",Completed,"""CID4104734""",Go Sedan,Shivaji Park,Lok Kalyan Marg,9.7,41.1,null,null,null,null,null,null,272,27.59,4.6,4.9,UPI
2024-10-11,21:41:59,"""CNR1803738""",Completed,"""CID5148572""",Go Sedan,Kirti Nagar,IIT Delhi,3.7,36.4,null,null,null,null,null,null,64,37.2,4.1,5.0,Cash
2024-11-22,18:31:21,"""CNR9537472""",Completed,"""CID8534296""",Go Mini,Udyog Vihar,Arjangarh,9.1,34.2,null,null,null,null,null,null,878,41.22,4.3,4.9,UPI
2024-05-20,21:19:07,"""CNR8307932""",Completed,"""CID5005328""",Premier Sedan,Noida Sector 18,Seelampur,3.4,43.2,null,null,null,null,null,null,529,2.11,3.7,4.3,Debit Card
2024-05-15,10:17:08,"""CNR5824286""",Cancelled by Driver,"""CID2712792""",Go Sedan,Paschim Vihar,Vasant Kunj,6.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-11-29,22:38:16,"""CNR7854550""",Completed,"""CID7190896""",Go Mini,Noida Sector 62,Karkarduma,2.8,22.3,null,null,null,null,null,null,373,6.94,4.3,4.2,UPI
2024-11-17,15:45:48,"""CNR6132989""",Completed,"""CID4522601""",Go Mini,Sonipat,Arjangarh,4.0,31.4,null,null,null,null,null,null,1169,4.96,4.7,4.9,UPI
2024-10-09,20:15:04,"""CNR5826837""",Cancelled by Customer,"""CID5312396""",Uber XL,Kaushambi,Greater Noida,20.0,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-05-21,16:37:35,"""CNR4947983""",Completed,"""CID1846093""",Bike,Mayur Vihar,Gurgaon Sector 56,9.0,24.3,null,null,null,null,null,null,907,6.31,4.1,4.3,Debit Card
2024-02-19,18:54:53,"""CNR5485941""",No Driver Found,"""CID3182217""",Auto,Khan Market,Gwal Pahari,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-02-01,08:17:30,"""CNR5138965""",Completed,"""CID8445871""",Auto,Kashmere Gate ISBT,Nehru Place,13.7,18.4,null,null,null,null,null,null,205,5.96,3.4,5.0,UPI
2024-12-18,11:42:30,"""CNR2880820""",Completed,"""CID1254163""",Go Mini,Khandsa,Ashok Vihar,12.0,32.7,null,null,null,null,null,null,210,40.88,4.1,4.5,UPI
2024-01-24,06:24:21,"""CNR8540463""",Completed,"""CID9381152""",Go Sedan,Vaishali,Pulbangash,2.5,40.1,null,null,null,null,null,null,450,35.29,4.2,5.0,UPI
2024-11-05,19:05:55,"""CNR2120145""",Cancelled by Driver,"""CID4920562""",Auto,New Colony,Jhilmil,9.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-03-15,20:36:26,"""CNR3201934""",Completed,"""CID3615935""",eBike,Saidulajab,Patel Chowk,4.4,25.8,null,null,null,null,null,null,225,37.69,4.2,4.1,Credit Card
2024-12-16,18:25:54,"""CNR1617018""",Completed,"""CID6923934""",eBike,Karol Bagh,Saket,4.1,15.6,null,null,null,null,null,null,175,15.22,3.8,4.9,UPI
2024-02-06,23:19:58,"""CNR7034709""",No Driver Found,"""CID9775038""",Bike,Greater Noida,AIIMS,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-04,18:50:13,"""CNR4171666""",Incomplete,"""CID5194303""",Go Mini,Khan Market,Bhikaji Cama Place,5.5,14.4,null,null,null,null,1,Other Issue,261,1.78,null,null,Cash
2024-05-04,17:03:12,"""CNR6917822""",Completed,"""CID9561725""",Go Sedan,Noida Extension,Meerut,9.0,31.2,null,null,null,null,null,null,743,21.71,4.6,4.3,Credit Card
2024-04-26,06:05:29,"""CNR6415288""",Completed,"""CID4876395""",Go Mini,Kalkaji,Welcome,11.0,44.0,null,null,null,null,null,null,953,39.11,3.9,4.6,UPI
